customerID,Contract,InternetService,tenure,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Level,Recommended_Action
9290-SHCMB,Month-to-month,Fiber optic,13,96.85,1235.55,0.765,High,Offer a long-term contract with a targeted retention incentive.
4074-SJFFA,Month-to-month,DSL,1,54.75,54.75,0.7642845012765227,High,Offer a long-term contract with a targeted retention incentive.
4815-GBTCD,Month-to-month,DSL,4,25.15,99.95,0.76,High,Offer a long-term contract with a targeted retention incentive.
0187-QSXOE,Month-to-month,Fiber optic,7,89.0,605.45,0.76,High,Offer a long-term contract with a targeted retention incentive.
7249-WBIYX,Month-to-month,Fiber optic,10,85.6,813.85,0.76,High,Offer a long-term contract with a targeted retention incentive.
3162-KKZXO,One year,Fiber optic,55,100.15,5409.75,0.76,High,Prioritize service-quality review and offer a retention incentive.
4192-GORJT,Month-to-month,Fiber optic,5,94.45,498.1,0.76,High,Offer a long-term contract with a targeted retention incentive.
8931-GJJIQ,Month-to-month,Fiber optic,9,83.3,803.3,0.76,High,Offer a long-term contract with a targeted retention incentive.
5567-WSELE,Month-to-month,Fiber optic,3,94.6,279.55,0.76,High,Offer a long-term contract with a targeted retention incentive.
6892-XPFPU,Month-to-month,Fiber optic,24,104.25,2433.9,0.76,High,Offer a long-term contract with a targeted retention incentive.
6608-QQLVK,Month-to-month,DSL,1,50.5,50.5,0.76,High,Offer a long-term contract with a targeted retention incentive.
4587-VVTOX,Month-to-month,Fiber optic,6,105.3,545.2,0.76,High,Offer a long-term contract with a targeted retention incentive.
9603-OAIHC,Month-to-month,Fiber optic,1,70.05,70.05,0.7575897807169596,High,Offer a long-term contract with a targeted retention incentive.
8374-XGEJJ,Month-to-month,Fiber optic,43,101.0,4388.4,0.755,High,Offer a long-term contract with a targeted retention incentive.
2202-CUYXZ,Month-to-month,Fiber optic,1,84.85,84.85,0.755,High,Offer a long-term contract with a targeted retention incentive.
6108-OQZDQ,Month-to-month,Fiber optic,4,97.95,384.5,0.755,High,Offer a long-term contract with a targeted retention incentive.
5175-AOBHI,Month-to-month,DSL,4,46.0,193.6,0.755,High,Offer a long-term contract with a targeted retention incentive.
0702-PGIBZ,Month-to-month,Fiber optic,4,101.7,364.55,0.755,High,Offer a long-term contract with a targeted retention incentive.
8111-RKSPX,Month-to-month,Fiber optic,4,72.2,305.55,0.755,High,Offer a long-term contract with a targeted retention incentive.
2685-SREOM,Month-to-month,Fiber optic,25,89.1,2368.4,0.755,High,Offer a long-term contract with a targeted retention incentive.
4112-LUEIZ,Month-to-month,Fiber optic,10,89.5,863.1,0.755,High,Offer a long-term contract with a targeted retention incentive.
4597-NUCQV,Month-to-month,Fiber optic,24,101.25,2440.15,0.755,High,Offer a long-term contract with a targeted retention incentive.
5698-BQJOH,Month-to-month,Fiber optic,9,94.4,857.25,0.755,High,Offer a long-term contract with a targeted retention incentive.
1075-BGWOH,Month-to-month,Fiber optic,16,98.75,1587.55,0.755,High,Offer a long-term contract with a targeted retention incentive.
9944-HKVVB,Month-to-month,Fiber optic,3,95.1,307.4,0.75,High,Offer a long-term contract with a targeted retention incentive.
3643-AHCFP,Month-to-month,Fiber optic,7,95.6,644.35,0.75,High,Offer a long-term contract with a targeted retention incentive.
5192-EBGOV,Month-to-month,Fiber optic,1,85.7,85.7,0.75,High,Offer a long-term contract with a targeted retention incentive.
1960-UYCNN,Month-to-month,Fiber optic,10,95.25,1021.55,0.75,High,Offer a long-term contract with a targeted retention incentive.
6618-RYATB,Month-to-month,Fiber optic,1,79.55,79.55,0.75,High,Offer a long-term contract with a targeted retention incentive.
2386-LAHRK,Month-to-month,DSL,1,53.5,53.5,0.75,High,Offer a long-term contract with a targeted retention incentive.
9633-XQABV,Month-to-month,Fiber optic,3,70.25,229.7,0.75,High,Offer a long-term contract with a targeted retention incentive.
7488-MXJIV,Month-to-month,Fiber optic,4,85.65,321.65,0.75,High,Offer a long-term contract with a targeted retention incentive.
8696-JKZNU,Month-to-month,Fiber optic,37,76.25,2841.55,0.75,High,Offer a long-term contract with a targeted retention incentive.
5047-LHVLY,Month-to-month,DSL,1,50.15,50.15,0.75,High,Offer a long-term contract with a targeted retention incentive.
2082-CEFLT,Month-to-month,DSL,1,45.6,45.6,0.75,High,Offer a long-term contract with a targeted retention incentive.
4846-WHAFZ,Month-to-month,Fiber optic,37,76.5,2868.15,0.75,High,Offer a long-term contract with a targeted retention incentive.
7377-DMMRI,Month-to-month,DSL,2,47.8,92.45,0.75,High,Offer a long-term contract with a targeted retention incentive.
8356-WUAOJ,Month-to-month,DSL,1,45.0,45.0,0.7486732339368122,High,Offer a long-term contract with a targeted retention incentive.
1618-CFHME,Month-to-month,Fiber optic,2,75.9,143.35,0.745,High,Offer a long-term contract with a targeted retention incentive.
4315-MURBD,Month-to-month,Fiber optic,12,98.9,1120.95,0.745,High,Offer a long-term contract with a targeted retention incentive.
9851-QXEEQ,Month-to-month,Fiber optic,41,104.7,4346.4,0.745,High,Offer a long-term contract with a targeted retention incentive.
5318-IXUZF,Month-to-month,Fiber optic,2,87.15,183.75,0.745,High,Offer a long-term contract with a targeted retention incentive.
3106-ULWFW,Month-to-month,Fiber optic,8,85.2,627.4,0.745,High,Offer a long-term contract with a targeted retention incentive.
1309-BXVOQ,Month-to-month,Fiber optic,21,106.1,2249.95,0.745,High,Offer a long-term contract with a targeted retention incentive.
3834-XUIFC,Month-to-month,Fiber optic,7,85.2,602.55,0.745,High,Offer a long-term contract with a targeted retention incentive.
1624-NALOJ,Month-to-month,Fiber optic,5,89.8,502.6,0.745,High,Offer a long-term contract with a targeted retention incentive.
5168-MSWXT,Month-to-month,Fiber optic,8,94.75,759.55,0.745,High,Offer a long-term contract with a targeted retention incentive.
3855-ONCAR,Month-to-month,Fiber optic,4,78.9,299.75,0.745,High,Offer a long-term contract with a targeted retention incentive.
7234-FECYN,Month-to-month,Fiber optic,8,101.35,780.5,0.745,High,Offer a long-term contract with a targeted retention incentive.
5159-YFPKQ,Month-to-month,Fiber optic,2,75.8,160.75,0.74,High,Offer a long-term contract with a targeted retention incentive.
4633-MKHYU,Month-to-month,Fiber optic,9,88.4,788.6,0.74,High,Offer a long-term contract with a targeted retention incentive.
0927-CNGRH,Month-to-month,No,1,19.55,19.55,0.74,High,Offer a long-term contract with a targeted retention incentive.
5357-TZHPP,Month-to-month,Fiber optic,9,84.4,732.5,0.74,High,Offer a long-term contract with a targeted retention incentive.
2462-XIIJB,Month-to-month,Fiber optic,5,92.5,452.7,0.74,High,Offer a long-term contract with a targeted retention incentive.
6407-UTSLV,Month-to-month,Fiber optic,2,83.8,163.7,0.74,High,Offer a long-term contract with a targeted retention incentive.
3138-BKYAV,Month-to-month,Fiber optic,6,85.35,489.45,0.74,High,Offer a long-term contract with a targeted retention incentive.
5445-UTODQ,Month-to-month,Fiber optic,7,81.1,576.65,0.74,High,Offer a long-term contract with a targeted retention incentive.
2235-DWLJU,Month-to-month,DSL,6,44.4,263.05,0.74,High,Offer a long-term contract with a targeted retention incentive.
2272-QAGFO,Month-to-month,Fiber optic,14,74.3,1096.25,0.74,High,Offer a long-term contract with a targeted retention incentive.
6653-CBBOM,Month-to-month,Fiber optic,1,70.3,70.3,0.73990673391056,High,Offer a long-term contract with a targeted retention incentive.
4145-UQXUQ,Month-to-month,Fiber optic,8,92.1,729.95,0.735,High,Offer a long-term contract with a targeted retention incentive.
2959-MJHIC,Month-to-month,Fiber optic,4,80.35,307.4,0.735,High,Offer a long-term contract with a targeted retention incentive.
7638-QVMVY,Month-to-month,Fiber optic,7,79.0,522.95,0.735,High,Offer a long-term contract with a targeted retention incentive.
9617-INGJY,Month-to-month,Fiber optic,1,70.6,70.6,0.735,High,Offer a long-term contract with a targeted retention incentive.
5959-BELXA,Month-to-month,Fiber optic,32,96.15,3019.25,0.735,High,Offer a long-term contract with a targeted retention incentive.
7181-BQYBV,Month-to-month,Fiber optic,1,102.45,102.45,0.735,High,Offer a long-term contract with a targeted retention incentive.
8063-RJYNF,Month-to-month,Fiber optic,16,94.25,1483.25,0.735,High,Offer a long-term contract with a targeted retention incentive.
2378-VTKDH,Month-to-month,Fiber optic,65,104.35,6578.55,0.735,High,Offer a long-term contract with a targeted retention incentive.
6892-EZDTG,Month-to-month,Fiber optic,4,91.65,365.4,0.735,High,Offer a long-term contract with a targeted retention incentive.
2026-TGDHM,Month-to-month,Fiber optic,7,79.3,523.15,0.735,High,Offer a long-term contract with a targeted retention incentive.
3217-FZDMN,Month-to-month,Fiber optic,8,94.45,742.95,0.735,High,Offer a long-term contract with a targeted retention incentive.
7089-IVVAZ,Month-to-month,Fiber optic,8,103.35,847.3,0.735,High,Offer a long-term contract with a targeted retention incentive.
8064-RAVOH,Month-to-month,DSL,1,49.85,49.85,0.735,High,Offer a long-term contract with a targeted retention incentive.
7310-EGVHZ,Month-to-month,No,1,20.2,20.2,0.7344148633533635,High,Offer a long-term contract with a targeted retention incentive.
5032-MIYKT,Month-to-month,Fiber optic,1,70.7,70.7,0.7336725820763087,High,Offer a long-term contract with a targeted retention incentive.
7601-WFVZV,Month-to-month,No,1,19.55,19.55,0.7329087635054021,High,Offer a long-term contract with a targeted retention incentive.
7209-JCUDS,Month-to-month,Fiber optic,10,94.9,1048.85,0.73,High,Offer a long-term contract with a targeted retention incentive.
4195-NZGTA,Month-to-month,DSL,1,25.25,25.25,0.73,High,Offer a long-term contract with a targeted retention incentive.
2969-QWUBZ,Month-to-month,DSL,2,51.4,96.8,0.73,High,Offer a long-term contract with a targeted retention incentive.
3318-OSATS,Month-to-month,Fiber optic,35,95.45,3474.05,0.73,High,Offer a long-term contract with a targeted retention incentive.
0928-JMXNP,Month-to-month,DSL,4,29.9,118.25,0.73,High,Offer a long-term contract with a targeted retention incentive.
6143-JQKEA,Month-to-month,DSL,10,45.8,436.2,0.73,High,Offer a long-term contract with a targeted retention incentive.
2754-SDJRD,Month-to-month,Fiber optic,8,100.15,908.55,0.73,High,Offer a long-term contract with a targeted retention incentive.
3621-CEOVK,Month-to-month,Fiber optic,14,100.2,1369.8,0.73,High,Offer a long-term contract with a targeted retention incentive.
2379-ENZGV,Month-to-month,Fiber optic,6,84.85,523.5,0.73,High,Offer a long-term contract with a targeted retention incentive.
5609-CEBID,Month-to-month,Fiber optic,20,94.1,1782.4,0.73,High,Offer a long-term contract with a targeted retention incentive.
5299-RULOA,Month-to-month,Fiber optic,10,100.25,1064.65,0.73,High,Offer a long-term contract with a targeted retention incentive.
6996-KNSML,Month-to-month,Fiber optic,1,74.9,74.9,0.7294623733199166,High,Offer a long-term contract with a targeted retention incentive.
5906-BFOZT,Month-to-month,No,1,19.5,19.5,0.7263786468090112,High,Offer a long-term contract with a targeted retention incentive.
7142-HVGBG,Month-to-month,Fiber optic,43,103.0,4414.3,0.725,High,Offer a long-term contract with a targeted retention incentive.
5692-ICXLW,Month-to-month,Fiber optic,31,90.7,2845.15,0.725,High,Offer a long-term contract with a targeted retention incentive.
5804-LEPIM,Month-to-month,Fiber optic,2,70.35,139.05,0.725,High,Offer a long-term contract with a targeted retention incentive.
6029-WTIPC,Month-to-month,Fiber optic,37,101.1,3744.05,0.725,High,Offer a long-term contract with a targeted retention incentive.
7593-XFKDI,Month-to-month,DSL,1,46.3,46.3,0.725,High,Offer a long-term contract with a targeted retention incentive.
7402-EYFXX,Month-to-month,Fiber optic,26,93.6,2404.1,0.725,High,Offer a long-term contract with a targeted retention incentive.
4298-OYIFC,Month-to-month,Fiber optic,15,103.45,1539.8,0.725,High,Offer a long-term contract with a targeted retention incentive.
8063-GBATB,Month-to-month,Fiber optic,27,85.25,2287.25,0.725,High,Offer a long-term contract with a targeted retention incentive.
2845-HSJCY,Month-to-month,Fiber optic,14,87.25,1258.6,0.725,High,Offer a long-term contract with a targeted retention incentive.
9840-EFJQB,Month-to-month,Fiber optic,1,74.35,74.35,0.725,High,Offer a long-term contract with a targeted retention incentive.
3606-TWKGI,Month-to-month,Fiber optic,13,106.9,1364.3,0.725,High,Offer a long-term contract with a targeted retention incentive.
3296-SILRA,Month-to-month,Fiber optic,1,76.4,76.4,0.725,High,Offer a long-term contract with a targeted retention incentive.
2123-AGEEN,Month-to-month,Fiber optic,7,84.35,609.65,0.725,High,Offer a long-term contract with a targeted retention incentive.
2868-SNELZ,Month-to-month,Fiber optic,2,80.6,155.8,0.725,High,Offer a long-term contract with a targeted retention incentive.
3727-JEZTU,Month-to-month,No,1,20.4,20.4,0.7242351376240663,High,Offer a long-term contract with a targeted retention incentive.
4813-HQMGZ,Month-to-month,Fiber optic,8,90.25,743.75,0.72,High,Offer a long-term contract with a targeted retention incentive.
4228-ZGYUW,Month-to-month,Fiber optic,4,90.05,368.1,0.72,High,Offer a long-term contract with a targeted retention incentive.
7250-EQKIY,Month-to-month,DSL,1,50.45,50.45,0.72,High,Offer a long-term contract with a targeted retention incentive.
8083-YTZES,Month-to-month,Fiber optic,4,74.35,265.35,0.72,High,Offer a long-term contract with a targeted retention incentive.
4291-HPAXL,Month-to-month,No,1,19.85,19.85,0.72,High,Offer a long-term contract with a targeted retention incentive.
8999-BOHSE,Month-to-month,Fiber optic,11,89.7,1047.7,0.72,High,Offer a long-term contract with a targeted retention incentive.
1915-IOFGU,Month-to-month,Fiber optic,1,70.5,70.5,0.72,High,Offer a long-term contract with a targeted retention incentive.
6015-VVHHE,Month-to-month,Fiber optic,5,83.15,446.05,0.72,High,Offer a long-term contract with a targeted retention incentive.
4884-ZTHVF,Month-to-month,Fiber optic,8,87.1,713.6,0.72,High,Offer a long-term contract with a targeted retention incentive.
3793-MMFUH,Month-to-month,Fiber optic,13,95.05,1290.0,0.72,High,Offer a long-term contract with a targeted retention incentive.
5519-YLDGW,Month-to-month,Fiber optic,21,103.9,2254.2,0.72,High,Offer a long-term contract with a targeted retention incentive.
3376-BMGFE,Month-to-month,Fiber optic,4,70.9,273.0,0.72,High,Offer a long-term contract with a targeted retention incentive.
7508-MYBOG,Month-to-month,Fiber optic,14,86.1,1235.55,0.72,High,Offer a long-term contract with a targeted retention incentive.
3352-ALMCK,Month-to-month,Fiber optic,40,102.65,4108.15,0.72,High,Offer a long-term contract with a targeted retention incentive.
6918-UMQCG,Month-to-month,Fiber optic,5,80.2,384.25,0.72,High,Offer a long-term contract with a targeted retention incentive.
3186-BAXNB,Month-to-month,Fiber optic,1,91.7,91.7,0.72,High,Offer a long-term contract with a targeted retention incentive.
5480-HPRRX,Month-to-month,DSL,3,25.3,77.75,0.72,High,Offer a long-term contract with a targeted retention incentive.
6437-UKHMV,Month-to-month,Fiber optic,7,79.7,586.05,0.72,High,Offer a long-term contract with a targeted retention incentive.
0519-XUZJU,Month-to-month,Fiber optic,1,70.75,70.75,0.7176188413621916,High,Offer a long-term contract with a targeted retention incentive.
1051-GEJLJ,Month-to-month,No,2,19.5,27.55,0.71713806931154,High,Offer a long-term contract with a targeted retention incentive.
4547-KQRTM,Month-to-month,Fiber optic,10,80.05,830.7,0.715,High,Offer a long-term contract with a targeted retention incentive.
7120-RFMVS,Month-to-month,Fiber optic,1,84.5,84.5,0.715,High,Offer a long-term contract with a targeted retention incentive.
0840-DFEZH,Month-to-month,Fiber optic,7,75.35,564.65,0.715,High,Offer a long-term contract with a targeted retention incentive.
5419-CONWX,Month-to-month,Fiber optic,4,99.8,442.85,0.715,High,Offer a long-term contract with a targeted retention incentive.
6005-OBZPH,Month-to-month,Fiber optic,26,89.15,2277.65,0.715,High,Offer a long-term contract with a targeted retention incentive.
9734-YWGEX,Month-to-month,Fiber optic,9,98.3,923.5,0.715,High,Offer a long-term contract with a targeted retention incentive.
3411-WLRSQ,Month-to-month,Fiber optic,3,74.6,239.05,0.715,High,Offer a long-term contract with a targeted retention incentive.
5940-AHUHD,Month-to-month,Fiber optic,1,70.6,70.6,0.715,High,Offer a long-term contract with a targeted retention incentive.
6330-JKLPC,Month-to-month,Fiber optic,11,80.5,896.9,0.71,High,Offer a long-term contract with a targeted retention incentive.
5288-AHOUP,Month-to-month,Fiber optic,11,78.5,874.2,0.71,High,Offer a long-term contract with a targeted retention incentive.
4289-DTDKW,Month-to-month,Fiber optic,40,101.3,4113.1,0.71,High,Offer a long-term contract with a targeted retention incentive.
6877-TJMBR,Month-to-month,Fiber optic,1,84.8,84.8,0.71,High,Offer a long-term contract with a targeted retention incentive.
7698-YFGEZ,Month-to-month,No,1,20.0,20.0,0.71,High,Offer a long-term contract with a targeted retention incentive.
3211-AAPKX,Month-to-month,Fiber optic,20,98.55,2031.95,0.71,High,Offer a long-term contract with a targeted retention incentive.
4395-PZMSN,Month-to-month,Fiber optic,5,85.55,408.5,0.71,High,Offer a long-term contract with a targeted retention incentive.
0345-HKJVM,Month-to-month,Fiber optic,6,89.3,577.6,0.71,High,Offer a long-term contract with a targeted retention incentive.
3703-KBKZP,Month-to-month,Fiber optic,16,74.45,1261.35,0.705,High,Offer a long-term contract with a targeted retention incentive.
9638-JIQYA,Month-to-month,DSL,2,24.9,49.7,0.705,High,Offer a long-term contract with a targeted retention incentive.
8676-TRMJS,Month-to-month,Fiber optic,3,75.0,209.1,0.705,High,Offer a long-term contract with a targeted retention incentive.
7242-QZLXF,Month-to-month,DSL,1,25.3,25.3,0.705,High,Offer a long-term contract with a targeted retention incentive.
1374-DMZUI,Month-to-month,Fiber optic,4,94.3,424.45,0.705,High,Offer a long-term contract with a targeted retention incentive.
0306-JAELE,Month-to-month,Fiber optic,5,96.1,453.4,0.705,High,Offer a long-term contract with a targeted retention incentive.
0680-DFNNY,Month-to-month,Fiber optic,15,101.1,1504.05,0.705,High,Offer a long-term contract with a targeted retention incentive.
5095-AESKG,Month-to-month,Fiber optic,3,91.5,242.95,0.705,High,Offer a long-term contract with a targeted retention incentive.
5685-IIXLY,Month-to-month,Fiber optic,5,83.6,404.2,0.705,High,Offer a long-term contract with a targeted retention incentive.
7479-NITWS,Month-to-month,Fiber optic,7,89.35,631.85,0.705,High,Offer a long-term contract with a targeted retention incentive.
3727-RJMEO,Month-to-month,Fiber optic,6,82.85,460.25,0.705,High,Offer a long-term contract with a targeted retention incentive.
2077-MPJQO,Month-to-month,Fiber optic,7,75.4,533.05,0.705,High,Offer a long-term contract with a targeted retention incentive.
7938-OUHIO,Month-to-month,Fiber optic,3,98.7,293.65,0.705,High,Offer a long-term contract with a targeted retention incentive.
6680-WKXRZ,Month-to-month,Fiber optic,3,74.4,215.8,0.705,High,Offer a long-term contract with a targeted retention incentive.
0094-OIFMO,Month-to-month,Fiber optic,11,95.0,1120.3,0.705,High,Offer a long-term contract with a targeted retention incentive.
7295-JOMMD,Month-to-month,Fiber optic,4,98.1,396.3,0.705,High,Offer a long-term contract with a targeted retention incentive.
5052-PNLOS,Month-to-month,Fiber optic,3,105.35,323.25,0.705,High,Offer a long-term contract with a targeted retention incentive.
6110-OHIHY,Month-to-month,Fiber optic,3,79.25,267.6,0.705,High,Offer a long-term contract with a targeted retention incentive.
4236-XPXAV,Month-to-month,Fiber optic,5,99.15,465.05,0.705,High,Offer a long-term contract with a targeted retention incentive.
5364-EVNIB,Month-to-month,Fiber optic,13,79.8,973.45,0.7,High,Offer a long-term contract with a targeted retention incentive.
1024-GUALD,Month-to-month,DSL,1,24.8,24.8,0.7,High,Offer a long-term contract with a targeted retention incentive.
4059-IIEBK,Month-to-month,Fiber optic,7,78.55,522.95,0.7,High,Offer a long-term contract with a targeted retention incentive.
7858-GTZSP,Month-to-month,Fiber optic,12,86.55,1066.9,0.7,High,Offer a long-term contract with a targeted retention incentive.
2674-MIAHT,Month-to-month,Fiber optic,4,80.3,324.2,0.7,High,Offer a long-term contract with a targeted retention incentive.
9631-XEYKE,Month-to-month,DSL,3,50.4,137.25,0.7,High,Offer a long-term contract with a targeted retention incentive.
6128-CZOMY,Month-to-month,DSL,1,45.65,45.65,0.7,High,Offer a long-term contract with a targeted retention incentive.
1536-HBSWP,Month-to-month,DSL,1,49.9,49.9,0.7,High,Offer a long-term contract with a targeted retention incentive.
5834-ASPWA,Month-to-month,Fiber optic,1,75.45,75.45,0.7,High,Offer a long-term contract with a targeted retention incentive.
2880-FPNAE,Month-to-month,Fiber optic,2,74.2,140.1,0.7,High,Offer a long-term contract with a targeted retention incentive.
1731-TVIUK,Month-to-month,Fiber optic,4,93.5,362.2,0.7,High,Offer a long-term contract with a targeted retention incentive.
8443-ZRDBZ,Month-to-month,Fiber optic,4,76.05,318.9,0.7,High,Offer a long-term contract with a targeted retention incentive.
1062-LHZOD,Month-to-month,Fiber optic,1,69.9,69.9,0.6976745591331708,High,Offer a long-term contract with a targeted retention incentive.
4749-VFKVB,Month-to-month,DSL,1,50.1,50.1,0.6972900272585986,High,Offer a long-term contract with a targeted retention incentive.
8051-HJRLT,Month-to-month,Fiber optic,1,70.55,70.55,0.6958113032483522,High,Offer a long-term contract with a targeted retention incentive.
4706-AXVKM,Month-to-month,Fiber optic,11,84.8,906.85,0.695,High,Offer a long-term contract with a targeted retention incentive.
8010-EZLOU,Month-to-month,Fiber optic,15,80.2,1217.25,0.695,High,Offer a long-term contract with a targeted retention incentive.
4713-LZDRV,Month-to-month,Fiber optic,2,79.6,195.05,0.695,High,Offer a long-term contract with a targeted retention incentive.
3001-UNBTL,Month-to-month,Fiber optic,29,103.95,2964.8,0.695,High,Offer a long-term contract with a targeted retention incentive.
6979-ZNSFF,Month-to-month,Fiber optic,8,87.05,762.1,0.695,High,Offer a long-term contract with a targeted retention incentive.
7326-RIGQZ,Month-to-month,Fiber optic,6,69.8,377.85,0.695,High,Offer a long-term contract with a targeted retention incentive.
7394-FKDNK,Month-to-month,Fiber optic,9,89.45,853.1,0.695,High,Offer a long-term contract with a targeted retention incentive.
8337-UPOAQ,Month-to-month,Fiber optic,10,89.8,914.3,0.695,High,Offer a long-term contract with a targeted retention incentive.
7854-FOKSF,Month-to-month,DSL,1,35.9,35.9,0.695,High,Offer a long-term contract with a targeted retention incentive.
9840-DVNDC,Month-to-month,Fiber optic,6,80.5,463.05,0.695,High,Offer a long-term contract with a targeted retention incentive.
1565-RHDJD,Month-to-month,Fiber optic,4,84.05,333.55,0.69,High,Offer a long-term contract with a targeted retention incentive.
5879-SESNB,Month-to-month,Fiber optic,11,75.25,888.65,0.69,High,Offer a long-term contract with a targeted retention incentive.
2074-GKOWZ,Month-to-month,Fiber optic,2,89.55,185.55,0.69,High,Offer a long-term contract with a targeted retention incentive.
6166-ILMNY,Month-to-month,Fiber optic,2,69.75,144.55,0.69,High,Offer a long-term contract with a targeted retention incentive.
8922-LIEGH,Month-to-month,Fiber optic,25,89.7,2187.55,0.69,High,Offer a long-term contract with a targeted retention incentive.
5565-FILXA,Month-to-month,Fiber optic,16,96.15,1529.2,0.69,High,Offer a long-term contract with a targeted retention incentive.
7587-RZNME,Month-to-month,DSL,3,43.3,123.65,0.69,High,Offer a long-term contract with a targeted retention incentive.
1342-JPNKI,Month-to-month,Fiber optic,10,86.05,834.1,0.69,High,Offer a long-term contract with a targeted retention incentive.
6185-TASNN,Month-to-month,DSL,1,46.3,46.3,0.69,High,Offer a long-term contract with a targeted retention incentive.
1448-PWKYE,Month-to-month,Fiber optic,1,80.0,80.0,0.69,High,Offer a long-term contract with a targeted retention incentive.
4351-QLCSU,Month-to-month,DSL,1,55.0,55.0,0.69,High,Offer a long-term contract with a targeted retention incentive.
6856-RAURS,Month-to-month,Fiber optic,2,74.9,136.05,0.6892352941176471,High,Offer a long-term contract with a targeted retention incentive.
8714-CTZJW,Month-to-month,Fiber optic,4,82.85,319.6,0.685,High,Offer a long-term contract with a targeted retention incentive.
6683-VLCTZ,Month-to-month,Fiber optic,20,98.55,1842.8,0.685,High,Offer a long-term contract with a targeted retention incentive.
0376-YMCJC,Month-to-month,Fiber optic,23,90.6,1943.2,0.685,High,Offer a long-term contract with a targeted retention incentive.
1977-STDKI,Month-to-month,Fiber optic,1,73.0,73.0,0.685,High,Offer a long-term contract with a targeted retention incentive.
6851-WEFYX,Month-to-month,Fiber optic,35,100.8,3437.5,0.685,High,Offer a long-term contract with a targeted retention incentive.
8382-SHQEH,Month-to-month,Fiber optic,8,84.9,764.95,0.685,High,Offer a long-term contract with a targeted retention incentive.
4634-JLRJT,Month-to-month,No,1,20.35,20.35,0.685,High,Offer a long-term contract with a targeted retention incentive.
1866-RZZQS,Month-to-month,Fiber optic,41,98.4,4187.75,0.685,High,Offer a long-term contract with a targeted retention incentive.
2154-KVJFF,Month-to-month,Fiber optic,15,79.75,1111.85,0.685,High,Offer a long-term contract with a targeted retention incentive.
0684-AOSIH,Month-to-month,Fiber optic,1,95.0,95.0,0.685,High,Offer a long-term contract with a targeted retention incentive.
6260-ONULR,Month-to-month,DSL,1,62.8,62.8,0.685,High,Offer a long-term contract with a targeted retention incentive.
1833-TCXKK,Month-to-month,Fiber optic,45,107.75,4882.8,0.685,High,Offer a long-term contract with a targeted retention incentive.
0220-EBGCE,Month-to-month,Fiber optic,2,85.85,167.3,0.685,High,Offer a long-term contract with a targeted retention incentive.
1867-BDVFH,Month-to-month,Fiber optic,11,74.35,834.2,0.685,High,Offer a long-term contract with a targeted retention incentive.
9692-TUSXH,Month-to-month,Fiber optic,18,96.05,1740.7,0.685,High,Offer a long-term contract with a targeted retention incentive.
1666-JXLKU,Month-to-month,Fiber optic,37,100.05,3810.55,0.685,High,Offer a long-term contract with a targeted retention incentive.
9804-ICWBG,Month-to-month,Fiber optic,1,69.9,69.9,0.6807415899559487,High,Offer a long-term contract with a targeted retention incentive.
5561-NWEVX,Month-to-month,Fiber optic,2,79.2,172.85,0.68,High,Offer a long-term contract with a targeted retention incentive.
9185-TQCVP,Month-to-month,Fiber optic,14,85.15,1139.2,0.68,High,Offer a long-term contract with a targeted retention incentive.
3422-GALYP,Month-to-month,Fiber optic,2,79.45,145.15,0.68,High,Offer a long-term contract with a targeted retention incentive.
7228-OMTPN,Month-to-month,Fiber optic,4,88.45,370.65,0.68,High,Offer a long-term contract with a targeted retention incentive.
5712-PTIWW,Month-to-month,Fiber optic,2,79.85,152.45,0.68,High,Offer a long-term contract with a targeted retention incentive.
7198-GLXTC,Month-to-month,Fiber optic,2,79.0,143.65,0.68,High,Offer a long-term contract with a targeted retention incentive.
0141-YEAYS,Month-to-month,Fiber optic,27,86.45,2401.05,0.68,High,Offer a long-term contract with a targeted retention incentive.
9647-ERGBE,Month-to-month,Fiber optic,30,100.05,3046.15,0.68,High,Offer a long-term contract with a targeted retention incentive.
8203-XJZRC,Month-to-month,No,1,20.25,20.25,0.6760301767554673,High,Offer a long-term contract with a targeted retention incentive.
5875-YPQFJ,Month-to-month,Fiber optic,1,69.9,69.9,0.6755518244793203,High,Offer a long-term contract with a targeted retention incentive.
4661-NJEUX,Month-to-month,No,1,20.05,20.05,0.6752493995610981,High,Offer a long-term contract with a targeted retention incentive.
7005-CCBKV,Month-to-month,Fiber optic,6,84.4,556.35,0.675,High,Offer a long-term contract with a targeted retention incentive.
1213-NGCUN,Month-to-month,DSL,6,49.65,267.35,0.675,High,Offer a long-term contract with a targeted retention incentive.
4727-MCYZG,Month-to-month,DSL,1,55.55,55.55,0.675,High,Offer a long-term contract with a targeted retention incentive.
3577-AMVUX,Month-to-month,DSL,1,55.05,55.05,0.675,High,Offer a long-term contract with a targeted retention incentive.
4948-WBBKL,Month-to-month,Fiber optic,36,74.9,2659.45,0.675,High,Offer a long-term contract with a targeted retention incentive.
8364-TRMMK,Month-to-month,DSL,3,50.65,151.3,0.675,High,Offer a long-term contract with a targeted retention incentive.
4290-BSXUX,Month-to-month,Fiber optic,3,79.65,251.75,0.675,High,Offer a long-term contract with a targeted retention incentive.
6772-KSATR,Month-to-month,Fiber optic,1,81.7,81.7,0.675,High,Offer a long-term contract with a targeted retention incentive.
